identifier,model,country,province_state,CityRev,Latitude,Longitude,readable_city,Selected_Source,building_type_pre,floor_area_sqft,number_floors,building_age_yrs,number_occupants,allow_comp_with_aux,has_electric,has_heatpump,number_remote_sensors,ASHRAE,CA_Title24_Zone,geometry,GEOID_place,NAME_place,LSAD_place,GEOID_county,NAME_county,STATEFP_county
16fa51446d6c45337c494f910e3f99e0f766d3ea,ecobee4,US,CA,Portola Valley Town,37.365191,-122.232724,Yes,census.gov,Detached,3501,1,60,0,True,False,False,"1, 2",3C,3,POINT (-122.232724 37.365191),658380.0,Portola Valley,43.0,6081,San Mateo,6
1739cf54c05e9d716bb84eaf6b1c1a01359dc800,ecobee3Lite,US,CA,Ladera Ranch CDP,33.549146,-117.641741,Yes,census.gov,Row House,2000,2,10,0,False,False,False,"2, 4",3B,8,POINT (-117.641741 33.549146),639114.0,Ladera Ranch,57.0,6059,Orange,6
17847aee788ae338b9728c08d87a0cb36f7d2a6e,ecobee3,US,CA,Santa Rosa City,38.445824,-122.706181,Yes,census.gov,Row House,2000,1,15,2,False,False,False,"3, 6",3C,2,POINT (-122.706181 38.445824),670098.0,Santa Rosa,25.0,6097,Sonoma,6
17f221d90fbc9a51073ff49be8921ebbf26b50e1,ecobee3,US,CA,Valencia,34.39231695,-118.5666724,Yes,photon,Other,3160,2,0,0,False,False,False,"0, 1, 2",3B,9,POINT (-118.5666724 34.39231695),669088.0,Santa Clarita,25.0,6037,Los Angeles,6
187b8ccd73e4398e58a15ce8344d9a4bdce23d0b,ecobee3Lite,US,CA,Campbell City,37.280244,-121.953296,Yes,census.gov,Townhouse,1500,2,45,4,False,False,False,"2, 4",3C,4,POINT (-121.953296 37.280244),610345.0,Campbell,25.0,6085,Santa Clara,6
18ef2b4c8a95fed76642e24e8494792cea464a15,SmartSi,US,CA,Laguna Hills City,33.591216,-117.697621,Yes,census.gov,Detached,3500,2,25,5,False,False,False,0,3B,6,POINT (-117.697621 33.591216),639220.0,Laguna Hills,25.0,6059,Orange,6
192fb96e9a16ff2767d5a5854fd4fd701d2cf280,ESTWVC,US,CA,Campbell City,37.280244,-121.953296,Yes,census.gov,Townhouse,1001,3,41,0,True,False,False,0,3C,4,POINT (-121.953296 37.280244),610345.0,Campbell,25.0,6085,Santa Clara,6
194a60af01817c14bbf40f0981edca78385a712d,ecobee3,US,CA,Bakersfield City,35.353171,-119.037919,Yes,census.gov,Row House,3500,2,5,5,False,False,False,"1, 2",3B,13,POINT (-119.037919 35.353171),603526.0,Bakersfield,25.0,6029,Kern,6
197584c545deed6a0d294a28f947719ee776b946,ecobee3,US,CA,Santa Barbara City,34.403592,-119.713714,Yes,census.gov,Detached,1500,1,60,"4, 5",False,False,False,"11, 22",3C,6,POINT (-119.713714 34.403592),669070.0,Santa Barbara,25.0,6083,Santa Barbara,6
1994354eb7b18e880dda76d739452ad692438751,SmartSi,US,CA,Spring Valley CDP,39.076053,-122.584512,Yes,census.gov,Detached,2500,1,0,0,False,False,False,0,4B,2,POINT (-122.584512 39.076053),673690.0,Spring Valley,57.0,6033,Lake,6
1a123fa3768bcaba6a0eee73b7c810867577734c,ecobee4,US,CA,La Mirada City,33.902045,-118.008961,Yes,census.gov,Detached,2500,2,25,4,False,False,False,"2, 3, 6",3B,9,POINT (-118.008961 33.902045),640032.0,La Mirada,25.0,6037,Los Angeles,6
1a25cb39fe7c895f3fa467d4b8a3ced4907865b4,ecobee3,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2000,1,60,0,False,False,True,0,3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
1a3f00fb4f9e237d7e472d407c1d8e16eac2cc45,ecobee3Lite,US,CA,Eureka City,40.797594,-124.154191,Yes,census.gov,Detached,2000,1,65,2,False,False,False,0,4C,1,POINT (-124.154191 40.797594),623042.0,Eureka,25.0,6023,Humboldt,6
1a4d90efc9220dbe5ff5f85abdb2192ff44e06f5,SmartSi,US,CA,Escondido City,33.133053,-117.074043,Yes,census.gov,Detached,3120,1,0,0,False,False,False,0,3B,10,POINT (-117.074043 33.133053),622804.0,Escondido,25.0,6073,San Diego,6
1a9c598463b117de34c49264a01f44896e54bd42,ecobee4,US,CA,El Dorado Hills CDP,38.676082,-121.0477,Yes,census.gov,Detached,4000,2,15,4,False,False,False,"1, 2",4B,12,POINT (-121.0477 38.676082),621880.0,El Dorado Hills,57.0,6017,El Dorado,6
1ade637c9b6ce71d554acd09c6a218e0f27666de,ecobee3Lite,US,CA,North Tustin CDP,33.76489,-117.79538,Yes,census.gov,Other,3500,1,58,0,False,False,False,0,3B,8,POINT (-117.79538 33.76489),652379.0,North Tustin,57.0,6059,Orange,6
1ae33cc96dfb220bc9668eb697b4089f93e66e22,undefined,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,3000,1,0,1,True,False,False,0,5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
1b41780dc3e0ddade9717654a7c6137757fc311b,ecobee4,US,CA,Redding City,40.570277,-122.366766,Yes,census.gov,Detached,2000,1,50,4,False,False,False,"1, 2",3B,11,POINT (-122.366766 40.570277),659920.0,Redding,25.0,6089,Shasta,6
1b49be69cb95c78b8a728ed1ae509e80e2833ad0,ESTWVC,US,CA,Aspen Springs CDP,37.548791,-118.699663,Yes,census.gov,Townhouse,1500,2,30,0,True,False,True,"1, 2",6B,16,POINT (-118.699663 37.548791),603026.0,Aspen Springs,57.0,6051,Mono,6
1b8a38132200c3f71f099e803bc9e03bd17db82b,ecobee3,US,CA,Walnut Creek City,37.902666,-122.040479,Yes,census.gov,Detached,2000,1,50,4,False,False,False,"1, 2",3B,12,POINT (-122.040479 37.902666),683346.0,Walnut Creek,25.0,6013,Contra Costa,6
1ba91ded64497afca61415a361ee07772826ee76,ecobee3Lite,US,CA,Penn Valley CDP,39.195297,-121.194153,Yes,census.gov,Detached,1500,1,45,2,True,False,False,"1, 2",5B,11,POINT (-121.194153 39.195297),656518.0,Penn Valley,57.0,6057,Nevada,6
1bec8be9a153694146816a35465a1966e7b3a5db,ecobee4,US,CA,Whittier City,33.966827,-118.020122,Yes,census.gov,Detached,1500,1,60,2,False,False,False,"3, 6",3B,9,POINT (-118.020122 33.966827),685292.0,Whittier,25.0,6037,Los Angeles,6
1becd2417545ac5dc29fd47e601d74928d7bb347,ecobee3,US,CA,Valley Glen,34.1826379,-118.4138666,Yes,google,Detached,2500,1,5,0,True,False,False,"0, 1, 2, 4",3B,9,POINT (-118.4138666 34.1826379),644000.0,Los Angeles,25.0,6037,Los Angeles,6
1c11b7fc81ceba961bc40139496a96d89eb265e1,SmartSi,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,1902,2,0,0,False,False,False,0,3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
1c3f0ea8829e1fc17947acfc9d425df5e3d92ff6,SmartSi,US,CA,Wilseyville CDP,38.376483,-120.486844,Yes,census.gov,Detached,3500,2,5,2,False,False,True,0,4B,12,POINT (-120.486844 38.376483),685810.0,Wilseyville,57.0,6009,Calaveras,6
1c46866cbf0d919bc410f9c2161bfbcd8c338521,ecobee3,US,CA,Vista City,33.189528,-117.238582,Yes,census.gov,Detached,3000,2,5,3,False,False,False,"3, 5, 6",3B,7,POINT (-117.238582 33.189528),682996.0,Vista,25.0,6073,San Diego,6
1c75570d2ba7801306d42de165ce57c7028a07b7,ecobee3,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Null,0,0,0,0,False,False,False,0,3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
1c8404e2541d02c8e81c44f6ab43034eb960f13b,ecobee3,US,CA,Bakersfield City,35.353171,-119.037919,Yes,census.gov,Row House,2000,1,10,2,False,False,False,"3, 5, 6",3B,13,POINT (-119.037919 35.353171),603526.0,Bakersfield,25.0,6029,Kern,6
1c92a18aa78c2f14e68b889806c9a51779453684,undefined,US,CA,Murrieta City,33.573214,-117.191007,Yes,census.gov,Row House,3500,2,22,2,True,False,False,"0, 1",3B,10,POINT (-117.191007 33.573214),650076.0,Murrieta,25.0,6065,Riverside,6
1cac01ead39d3cee6c93a2a4a781afb2a022ebf8,ecobee4,US,CA,Elk Grove City,38.414621,-121.384961,Yes,census.gov,Other,2001,1,11,0,True,False,False,"2, 4",3B,12,POINT (-121.384961 38.414621),622020.0,Elk Grove,25.0,6067,Sacramento,6
1d5494c373b481a2e38456e00ce0c85003d52ad8,ecobee3Lite,US,CA,Rancho Cucamonga City,34.130306,-117.566067,Yes,census.gov,Detached,1500,1,41,4,True,False,False,"5, 10",3B,10,POINT (-117.566067 34.130306),659451.0,Rancho Cucamonga,25.0,6071,San Bernardino,6
1d5b5ccb6a647abc74e8c70a632b260a92a3d2e2,ecobee3Lite,US,CA,El Dorado Hills CDP,38.676082,-121.0477,Yes,census.gov,Null,3500,2,15,4,False,False,False,0,4B,12,POINT (-121.0477 38.676082),621880.0,El Dorado Hills,57.0,6017,El Dorado,6
1d780e486f4500eaedcee846c31429e2f51bc4aa,ESTWVC,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2501,2,31,0,True,False,False,"1, 2",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
1d83861eb0a643daf03e5653392e85dc019a7da9,ecobee3Lite,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2500,1,40,0,True,False,False,"4, 8",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
1d90b04ed1ca12e9a548519d6de6f102cf2955ea,ecobee3Lite,US,CA,Concord City,37.972184,-122.001587,Yes,census.gov,Detached,1500,2,40,0,False,False,False,0,3B,12,POINT (-122.001587 37.972184),616000.0,Concord,25.0,6013,Contra Costa,6
1df2813d0d4b5226540eb51c109f627c08750809,ecobee3,US,CA,Redwood City,37.515274,-122.213672,Yes,census.gov,Detached,3500,2,20,5,False,False,True,"2, 4",3C,3,POINT (-122.213672 37.515274),660102.0,Redwood City,25.0,6081,San Mateo,6
1e349dd756f4eeb7a3c69bccb76986a691e53184,ecobee3Lite,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Condominium,1500,1,45,2,False,False,False,"2, 4",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
1ef843dbf2f8c9b5539a4f4498c89fab28f66618,ecobee3,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,1500,1,55,1,False,False,False,"2, 4",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
1f1678b051b8fd5324462d2d683aac1b36d4f753,ecobee4,US,CA,Diamond Bar City,34.001573,-117.817601,Yes,census.gov,Detached,3500,2,10,0,False,False,False,"1, 2",3B,9,POINT (-117.817601 34.001573),619192.0,Diamond Bar,25.0,6037,Los Angeles,6
1f2c9e37cea345b0c271dc7eca7ce3b4c49bfde2,ecobee4,US,CA,Rocklin City,38.806868,-121.249696,Yes,census.gov,Detached,3500,2,5,3,False,False,False,"3, 6",3B,11,POINT (-121.249696 38.806868),662364.0,Rocklin,25.0,6061,Placer,6
1f52278ade18a51364f95acd7687723ef7b8824f,undefined,US,CA,La Palma City,33.850616,-118.039565,Yes,census.gov,Townhouse,1001,2,52,0,True,False,False,2,3B,8,POINT (-118.039565 33.850616),640256.0,La Palma,25.0,6059,Orange,6
1f5fa56391877cf1642051aa997380c091d92b20,undefined,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2001,1,2,0,True,False,False,"1, 3",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
1f842fe02c76d45466cd5eeb4acb69e0d38b3bb9,ESTWVC,US,CA,Rescue,38.7116667,-120.9513889,Yes,photon,Detached,2500,2,41,4,True,False,True,"3, 6",4B,12,POINT (-120.9513889 38.7116667),,,,6017,El Dorado,6
1f935ea229fffb62d5f0f707d5f1c97181d29a15,ecobee4,US,CA,Foothill Ranch,33.6831832,-117.6664308,Yes,google,Detached,2500,2,25,4,False,False,False,"3, 6",3B,8,POINT (-117.6664308 33.6831832),639496.0,Lake Forest,25.0,6059,Orange,6
1fc29b31835945360b893d295c69e770ca9c6cc2,undefined,US,CA,Dublin City,37.716137,-121.896229,Yes,census.gov,Null,3000,3,10,7,True,False,False,"1, 2",3C,12,POINT (-121.896229 37.716137),620018.0,Dublin,25.0,6001,Alameda,6
1fca3cb9986132aa1cdc83cb6116adb81a3fe58b,undefined,US,CA,Irvine City,33.678399,-117.771254,Yes,census.gov,Detached,3500,2,120,5,True,False,True,5,3B,8,POINT (-117.771254 33.678399),636770.0,Irvine,25.0,6059,Orange,6
1fe8162e383447c4aa536c265c046028358e0589,ecobee4,US,CA,San Ramon City,37.765258,-121.931987,Yes,census.gov,Detached,3500,2,47,4,False,False,False,0,3B,12,POINT (-121.931987 37.765258),668378.0,San Ramon,25.0,6013,Contra Costa,6
200d9a83f22fdd814be602a08725b38f82713c82,ESTWVC,US,CA,El Centro City,32.786351,-115.560206,Yes,census.gov,"Other, Townhouse",2000,1,120,2,True,False,False,1,2B,15,POINT (-115.560206 32.786351),621782.0,El Centro,25.0,6025,Imperial,6
2021425e0e0caa5927a8d08ffd25f2924106b1fb,ESTWVC,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Null,0,0,0,0,True,False,False,"1, 2",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
202abadb2c7bcc0338d0ceeb06329f5e38239b10,ecobee3Lite,US,CA,Mountain View CDP,38.009205,-122.11685,Yes,census.gov,Detached,2500,2,20,2,False,False,False,0,3B,12,POINT (-122.11685 38.009205),649651.0,Mountain View,57.0,6013,Contra Costa,6
2037fe5b0216fb196bca3d0583adf0fc74918195,undefined,US,CA,Murrieta City,33.573214,-117.191007,Yes,census.gov,Row House,3001,2,22,0,True,False,False,"0, 1",3B,10,POINT (-117.191007 33.573214),650076.0,Murrieta,25.0,6065,Riverside,6
2075f62872a11d492f3eb4fe99f7e32bbd505f3b,ecobee4,US,CA,Hesperia City,34.397038,-117.315198,Yes,census.gov,Row House,3000,1,35,0,False,False,False,"3, 6",3B,14,POINT (-117.315198 34.397038),633434.0,Hesperia,25.0,6071,San Bernardino,6
207ab9ebceb15d7b3203cb9e042b86672c6b8668,ESTWVC,US,CA,Fremont City,37.49446,-121.94115,Yes,census.gov,Multi-plex,1501,3,10,0,True,False,False,0,3C,3,POINT (-121.94115 37.49446),626000.0,Fremont,25.0,6001,Alameda,6
20a0fcb19866414fe7b9452b3385cbb4387156d7,ecobee4,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,4000,2,17,3,False,False,False,"1, 2, 4",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
20a5ca828646c8e7d202d0c4a8869ceb24071770,ecobee3Lite,US,CA,Agoura Hills City,34.148942,-118.76393,Yes,census.gov,Detached,3500,2,37,0,False,False,False,"1, 2",3B,9,POINT (-118.76393 34.148942),600394.0,Agoura Hills,25.0,6037,Los Angeles,6
20baa994cbfd3b353f1358c85a50695ff4e25d99,ecobee3Lite,US,CA,Mountain View CDP,38.009205,-122.11685,Yes,census.gov,Townhouse,1500,2,47,2,False,False,False,"9, 10, 11, 13, 18",3B,12,POINT (-122.11685 38.009205),649651.0,Mountain View,57.0,6013,Contra Costa,6
212eedfa8808ede498c876af69c518f7df835d55,ecobee3Lite,US,CA,Pomona City,34.058494,-117.761091,Yes,census.gov,Null,0,0,0,0,True,False,False,"2, 4",3B,9,POINT (-117.761091 34.058494),658072.0,Pomona,25.0,6037,Los Angeles,6
21426506fffdfd8704690a21e52471bd1c3dfb45,ESTWVC,US,CA,Grass Valley City,39.220305,-121.052654,Yes,census.gov,Other,3500,2,20,2,True,False,False,"1, 2",5B,11,POINT (-121.052654 39.220305),630798.0,Grass Valley,25.0,6057,Nevada,6
2157a58ea6fc482c88329202a7603c16f18e7388,undefined,US,CA,Alhambra City,34.083571,-118.136444,Yes,census.gov,Townhouse,1501,2,42,0,True,False,False,4,3B,9,POINT (-118.136444 34.083571),600884.0,Alhambra,25.0,6037,Los Angeles,6
216169813d2cd111baafdb4a98219d99010fd089,ecobee3,US,CA,Chula Vista City,32.62767,-117.01517,Yes,census.gov,Detached,1500,1,5,4,True,False,False,"0, 1",3B,7,POINT (-117.01517 32.62767),613392.0,Chula Vista,25.0,6073,San Diego,6
217fc3a3db66542c2807219dc674abe2fcba0459,ecobee3,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2500,1,65,2,False,False,False,"4, 5, 10",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
21915ffac3d348d0c941089fdca2deda7e5dcec1,ecobee3Lite,US,CA,Sun Valley,34.227444,-118.381073,Yes,google,Row House,2500,1,65,2,False,False,False,0,3B,9,POINT (-118.381073 34.227444),644000.0,Los Angeles,25.0,6037,Los Angeles,6
219be12449c482a86a7b8977c18591ff158fa33f,undefined,US,CA,Hayward City,37.626826,-122.104015,Yes,census.gov,Detached,1501,1,42,0,True,False,False,3,3C,3,POINT (-122.104015 37.626826),633000.0,Hayward,25.0,6001,Alameda,6
21cc8f71faa00566c035b0bbf560e78e7e7c3f23,ecobee3Lite,US,CA,Belmont City,37.514398,-122.294475,Yes,census.gov,Apartment,1000,1,20,1,False,False,False,"1, 2",3C,3,POINT (-122.294475 37.514398),605108.0,Belmont,25.0,6081,San Mateo,6
21ebc4292e860b130326535252c3d4cc0da5b587,ecobee3Lite,US,CA,Pebble Beach,36.5642076,-121.9378096,Yes,photon,Null,0,0,0,0,False,False,False,0,3C,3,POINT (-121.9378096 36.5642076),618590.0,Del Monte Forest,57.0,6053,Monterey,6
225f99c64e38ac12e677b7d32e715159b808151c,ESTWVC,US,CA,Livermore City,37.686977,-121.759781,Yes,census.gov,Detached,3001,1,1,0,True,False,False,"1, 2",3C,12,POINT (-121.759781 37.686977),641992.0,Livermore,25.0,6001,Alameda,6
226449704e9b8e6a85c7f22a0079c67656d8b297,ESTWVC,US,CA,Oakland City,37.769846,-122.22569,Yes,census.gov,Detached,1501,1,51,0,True,False,False,"1, 2",3C,3,POINT (-122.22569 37.769846),653000.0,Oakland,25.0,6001,Alameda,6
2272c9d9cb7dd7999ec7d3697da47d7c8c56c7c7,ecobee4,US,CA,Elk Grove City,38.414621,-121.384961,Yes,census.gov,Null,0,0,0,0,False,False,False,"1, 2",3B,12,POINT (-121.384961 38.414621),622020.0,Elk Grove,25.0,6067,Sacramento,6
22abdc0012fce4471f33a0660f6df8d38c87cb0d,ecobee3Lite,US,CA,Cupertino City,37.3194,-122.044957,Yes,census.gov,Detached,2000,1,50,3,False,False,False,0,3C,4,POINT (-122.044957 37.3194),617610.0,Cupertino,25.0,6085,Santa Clara,6
22e74b5e1a204a1f2e9da63a9318734d0f054b4f,ecobee3Lite,US,CA,Imperial City,32.838801,-115.572012,Yes,census.gov,Townhouse,2500,1,0,0,False,False,False,"1, 2",2B,15,POINT (-115.572012 32.838801),636280.0,Imperial,25.0,6025,Imperial,6
22f6f2ec24ddf59cb77f3a0095d82b86cb4123ec,ESTWVC,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Null,0,0,0,0,True,False,True,"1, 2",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
236efa133bb30f28e8cc771fff7c41dd766a5b57,ecobee3,US,CA,Murrieta City,33.573214,-117.191007,Yes,census.gov,Detached,3000,1,5,3,False,False,False,"2, 4",3B,10,POINT (-117.191007 33.573214),650076.0,Murrieta,25.0,6065,Riverside,6
23861ded77ab2159825507d46cfb6a420bb969f5,ESTWVC,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2000,1,15,1,True,False,False,"3, 6",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
239e2592e1fa828e1f20f693e313934de2107b23,ecobee3Lite,US,CA,El Dorado Hills CDP,38.676082,-121.0477,Yes,census.gov,Detached,3500,2,10,4,False,False,False,0,4B,12,POINT (-121.0477 38.676082),621880.0,El Dorado Hills,57.0,6017,El Dorado,6
23b5c33d23efacc9d7692fad170cd8fbf704eef8,ESTWVC,US,CA,Spring Valley CDP,39.076053,-122.584512,Yes,census.gov,Row House,1501,1,72,0,True,False,False,"5, 10",4B,2,POINT (-122.584512 39.076053),673690.0,Spring Valley,57.0,6033,Lake,6
23ebc782299181e97cf40c193542fdd65cea7089,ecobee3,US,CA,Modesto City,37.637533,-121.003049,Yes,census.gov,Other,2500,1,35,2,False,False,False,"1, 2",3B,12,POINT (-121.003049 37.637533),648354.0,Modesto,25.0,6099,Stanislaus,6
2412c36b9a6912ef246c6f10666f1bf70ea67122,ESTWVC,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,2000,1,30,0,True,False,False,0,5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
2426f3c7643623e75813c9d2c0ef38d57bff9613,ecobee3Lite,US,CA,Thousand Oaks City,34.19329,-118.874235,Yes,census.gov,Null,2000,2,10,2,False,False,False,"2, 4",3C,9,POINT (-118.874235 34.19329),678582.0,Thousand Oaks,25.0,6111,Ventura,6
248d26024214e940145454539b338bba286ff4a0,ecobee3Lite,US,CA,La Mesa City,32.769495,-117.021923,Yes,census.gov,Detached,1500,1,75,3,False,False,False,0,3B,7,POINT (-117.021923 32.769495),640004.0,La Mesa,25.0,6073,San Diego,6
2502bd784a504e85cfb9d6205935e70555b4eac4,ESTWVC,US,CA,Simi Valley City,34.266887,-118.748458,Yes,census.gov,Detached,2000,1,40,2,True,False,False,"3, 6",3C,9,POINT (-118.748458 34.266887),672016.0,Simi Valley,25.0,6111,Ventura,6
252bc14f872e8764f425cecf8cfca7e83bc57ff1,ecobee4,US,CA,Live Oak CDP,36.986024,-121.980414,Yes,census.gov,Detached,2500,1,17,4,False,False,False,"4, 5, 8",3C,3,POINT (-121.980414 36.986024),641922.0,Live Oak,57.0,6087,Santa Cruz,6
253035a248437e53012b0965a24b578147838f26,undefined,US,CA,Palmdale City,34.591038,-118.105403,Yes,census.gov,Detached,2001,1,12,0,True,False,False,0,3B,14,POINT (-118.105403 34.591038),655156.0,Palmdale,25.0,6037,Los Angeles,6
2530cef4781b16bc68e3d0fb7b02c2f5b920c420,ecobee3Lite,US,CA,South Lake Tahoe City,38.928218,-119.981,Yes,census.gov,Other,1501,2,40,0,True,False,False,0,4B,16,POINT (-119.981 38.928218),673108.0,South Lake Tahoe,25.0,6017,El Dorado,6
2555a2a2a58a2fc73c6f693cfe1b9c03d6495d76,ESTWVC,US,CA,Merced City,37.31138,-120.470408,Yes,census.gov,Row House,2000,2,1,5,True,False,False,"1, 2",3B,12,POINT (-120.470408 37.31138),646898.0,Merced,25.0,6047,Merced,6
25758b767757b5a7ba1029dae8d9181a9b88e89a,ecobee3,US,CA,South Lake Tahoe City,38.928218,-119.981,Yes,census.gov,Detached,3500,2,40,0,False,False,False,"5, 10",4B,16,POINT (-119.981 38.928218),673108.0,South Lake Tahoe,25.0,6017,El Dorado,6
2579c3e93460bae619b8df9690ef53e22b1d40ba,ecobee3,US,CA,Merced City,37.31138,-120.470408,Yes,census.gov,Detached,2000,2,25,3,False,False,False,"3, 6",3B,12,POINT (-120.470408 37.31138),646898.0,Merced,25.0,6047,Merced,6
258e0338a635e4bae5246949edbc47f7f639ad97,ecobee3Lite,US,CA,Palm Desert City,33.737635,-116.364145,Yes,census.gov,Detached,3000,1,20,0,False,False,False,"2, 4",3B,15,POINT (-116.364145 33.737635),655184.0,Palm Desert,25.0,6065,Riverside,6
2599eef95dc153762de78a74b85d61fcff6cccb4,ESTWVC,US,CA,Irvine City,33.678399,-117.771254,Yes,census.gov,Condominium,2001,2,52,0,True,False,False,"6, 7",3B,8,POINT (-117.771254 33.678399),636770.0,Irvine,25.0,6059,Orange,6
25c97fb27041ff342c4467d859c0aee24e817375,ecobee3,US,CA,Roseville City,38.770296,-121.319634,Yes,census.gov,Detached,2180,2,0,0,False,False,False,"2, 4",3B,11,POINT (-121.319634 38.770296),662938.0,Roseville,25.0,6061,Placer,6
25d74e6ce290f444a279fa9e28e8cb29f1396dd5,ESTWVC,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,1501,3,31,0,True,False,False,"1, 2",5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
25ddfb98ba27944411ab56ee1f0e8ef665bae7cf,ecobee3,US,CA,Los Altos Hills Town,37.366808,-122.13865,Yes,census.gov,Detached,1800,1,65,5,False,False,False,0,3C,4,POINT (-122.13865 37.366808),643294.0,Los Altos Hills,43.0,6085,Santa Clara,6
2605f3fe6f387f0b513d0c5c86eca8f8bc6b547c,ecobee3Lite,US,CA,Trabuco Canyon CDP,33.678228,-117.594009,Yes,census.gov,Detached,5500,2,10,0,True,False,False,"0, 1, 2",3B,8,POINT (-117.594009 33.678228),680210.0,Trabuco Canyon,57.0,6059,Orange,6
2622b3ca9f11fefd32c93c314ae3eb3e77f9999a,ESTWVC,US,CA,Sunnyvale City,37.385797,-122.026316,Yes,census.gov,Detached,2500,1,20,2,True,False,False,"4, 8",3C,4,POINT (-122.026316 37.385797),677000.0,Sunnyvale,25.0,6085,Santa Clara,6
2665fdd86502dbae68626aee78d82e22f1b56ac5,ESTWVC,US,CA,Fresno City,36.782684,-119.793359,Yes,census.gov,Other,1001,2,41,0,True,False,True,0,3B,13,POINT (-119.793359 36.782684),627000.0,Fresno,25.0,6019,Fresno,6
266bd63b05873283efc17cdd76e46a6d4c42497c,ESTWVC,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,2500,2,120,1,True,False,False,1,5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
